game_id,agent_name,personality,cooperation_rate,state_action_seq,nice,forgiving,retaliatory,troublemaking,emulative,predicted_strategy,prediction_confidence
game_78,agent1,mixed,0.2333,EC RD PD PD PD PD PD PD PD PC SD TD PD PC RD PC RD PD PD PD TD TD PD TC SC SD PD PD PC SD,0,0.6,0.8,0.75,0.6206896551724138,TFT,0.70312554
game_78,agent2,mixed,0.3333,EC RD PD PD PD PD PD PD PD PC SC SD PD PC RD PC RD PD PD PC SC SD PC SC SD TD PD PD PD TC,0,0.8181818181818182,0.75,0.6666666666666666,0.5862068965517241,TFT,0.70312554
game_78,agent3,cooperative,0.7333,EC RC SC SC SC SD PD PC SC SD TC SD PC SC RD PC RC SD PD PC SC SC SC SD TC SC SC SC SC SC,1,0.95,0.35294117647058826,0.16666666666666666,0.3793103448275862,AllC,0.9769198
game_79,agent1,mixed,0.4,EC SD PC RD PC SD PD PC SC SC SD PC SD PD PD PD PD PC SD PD PD PD PD PC SD PC SC SD PD PC,1,0.9166666666666666,0.5833333333333334,0.5,0.5862068965517241,WSLS,0.9698232
game_79,agent2,mixed,0.1667,EC SD PC RD PD PD PD PC SD PD PD PD PD PD PD PD PD PC SD PD PD PC SD PD TD PD PD PD PD PD,1,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7931034482758621,AllD,0.79680014
game_79,agent3,selfish,0.1667,ED TD PC RC SD PD PD PD TD PD PD PD PD PC SD PD PD PD TD PD PD PD PD PC SD PD PD PC SD PD,0,0.5714285714285714,1.0,0.8,0.7586206896551724,AllD,0.99915254
game_80,agent1,mixed,0.2333,EC RD PD PD PD PD PC SD PD PD PC SD PC SD PD PD PD PD PD PD PD PC SC SD PD PD TC SD PD PD,0,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.7931034482758621,TFT,0.6567516
game_80,agent2,mixed,0.2333,EC RD PD PC SD PD PD TC SC SD PD TD PD PD PD PD PD PD PD PD PD PC SD PC SD PC SD TD PD PD,0,0.6666666666666666,0.6666666666666666,0.6,0.7241379310344828,TFT,0.9697555
game_80,agent3,mixed,0.3667,EC RD PD PD PC SD PC SD PD PC SC SC SD PD PD PD PD PD PD PD PC SD TD PD PC SC SC SC SD PD,0,0.8333333333333334,0.6,0.6666666666666666,0.5862068965517241,WSLS,0.4760542
game_81,agent1,cooperative,0.7667,EC RC RC SC SC RC RC RC RC RD PC SD TC SD PC SD TC SD PD PC SC RC RC RC RC RC RC RC RD TC,1,1.0,0.2,0.10526315789473684,0.7241379310344828,AllC,0.99893135
game_81,agent2,cooperative,0.8,EC RC RD TD TC RC RC RC RC RC SC SC SC SD PC SC SD TD PC SD TC RC RC RC RC RC RC RC RC SC,0,0.8888888888888888,0.2857142857142857,0.15,0.6551724137931034,AllC,0.38936475
game_81,agent3,cooperative,0.8,EC RC RC SC SC RC RC RC RC RD PD TC SD TC SD TC SC SD PD PC SC RC RC RC RC RC RC RC RC SC,1,1.0,0.5,0.05263157894736842,0.7586206896551724,AllC,0.99893135
game_86,agent1,cooperative,0.8,EC SD PC SC SC SC SC SC RC SC SC SD PC SC SC SD PD PC SC SC SC SC SC RC SC SC SD PD PC SC,1,0.9545454545454546,0.2857142857142857,0.0,0.27586206896551724,AllC,0.99999297
game_86,agent2,selfish,0.1667,ED TD PD PD PD PC SC SC RD PD PD PD PD TD PD TD PD PC SD PD PD PD TC RD TD PD TD PD PD PD,0,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.6206896551724138,AllD,0.9996495
game_86,agent3,mixed,0.4,EC SC SD PD PD PD TD TC RD PD PD PD PC SD PC SC SC SD TD PD PD PC SC RC SD PC SC SD PD PD,1,0.7692307692307693,0.6363636363636364,0.5,0.5862068965517241,AllD,0.61950105
game_84,agent1,cooperative,0.8333,ED PD TC SC SC SD TC SC SC SC SD PC SC SC SC SC SC SC SC SC SC SC SC SC SD PC SC SC RC SC,0,0.96,0.18181818181818182,0.25,0.2413793103448276,AllC,0.99963784
game_84,agent2,selfish,0.1333,ED PC SD TC SD TC SD TD TD TD TD PD PD TD TD TD TD TD TD PD PD TD TD TD TD PD PD TC RD PD,0,0.21052631578947367,0.5,0.8421052631578947,0.4482758620689655,WSLS,0.5435858
game_84,agent3,cooperative,0.8,EC SC SC SD TC SC SC SC SC SC SC SD PC SC SC SC SC SC SD PD PC SC SC SC SC SD PC SC RD PC,1,0.9583333333333334,0.22727272727272727,0.3333333333333333,0.20689655172413793,AllC,0.9999993
game_87,agent1,cooperative,0.7667,EC RD PC SC SC SC SD PD PD PC RC SD PC SC SC SC SD PC SC SC SC RC SC SC RC SC SC SC SC SD,0,0.95,0.25,0.2,0.3103448275862069,AllC,0.99721503
game_87,agent2,mixed,0.1667,EC RD PD PD TC SD TD PD PD PC RD PD PD TD PD PD TD PD TD PD TC RD TD TC RD TD PD TD TD TD,0,0.2727272727272727,1.0,0.7647058823529411,0.5172413793103449,TFT,0.5213214
game_87,agent3,cooperative,0.6333,EC RC SD PC SD TC SC SD PD PC RD PD PC SD PD PC SC SC SD PC SC RC SC SC RC SD PC SC SC SD,1,0.9375,0.5333333333333333,0.16666666666666666,0.4827586206896552,WSLS,0.6248975
game_83,agent1,cooperative,0.7667,EC SC RC SC SC SD PC SC SC SC SC RD PC SC RD TC SD PC RD TC RC RC SC SC RD PC RC SD TC RC,1,0.9375,0.14285714285714285,0.3076923076923077,0.3793103448275862,AllC,0.9999956
game_83,agent2,cooperative,0.9,EC SC RC SC SC SD PC SC SC SD PC RC SC SC RC SC SC SC RC SC RC RC SC SC RD PC RC SC SC RC,1,0.9473684210526315,0.10526315789473684,0.1,0.3448275862068966,AllC,0.9996749
game_83,agent3,mixed,0.4333,ED TC RD TD TD TD PD TD TD TD PC RD PD TC RC SD TD PC RC SC RC RD TD TC RC SC RD TC SC RD,0,0.6,0.5,0.6363636363636364,0.3793103448275862,AllD,0.9999589
game_82,agent1,cooperative,0.5333,EC SC SD PC SC SC SD PC SD PD PD PC SD TD PC SC SD PD PC SD PD PC SD TD PC SC SC SC SD PC,1,0.8333333333333334,0.5,0.6666666666666666,0.41379310344827586,AllC,0.93713117
game_82,agent2,cooperative,0.6333,EC SC SC SC SD PC SC SC SC SD PC SD PC SD PC SD PD PC SD PD PD PC SC SD PC SC SC SC SC SD,1,0.9473684210526315,0.3157894736842105,0.0,0.3793103448275862,AllC,0.99997854
game_82,agent3,selfish,0.0667,ED TD TD PD TD PD TD PD TD PD PD PD PC SD PD TD PD PD PD PD PD PD TC SD PD TD TD TD TD PD,0,0.18181818181818182,1.0,0.9166666666666666,0.6206896551724138,AllD,0.9999975
game_88,agent1,cooperative,0.8,EC SC SC SC SC SC SC SC SC SC SC SC SD PC SD PC RD PD PC SC SC SD PC SC SC SD PC SC SC RC,1,1.0,0.18181818181818182,0.3333333333333333,0.20689655172413793,AllC,1.0
game_88,agent2,mixed,0.6,EC SD PC SC SC SC SD PD PC SC SC SD PC SD TD PC RC SD PD PC SD PD PC SD PD PC SC SC SC RC,1,0.9375,0.5333333333333333,0.25,0.4482758620689655,AllC,0.9868002
game_88,agent3,selfish,0.1333,ED TD PD TD TD TD TD PD PD TD TD TD PD PC SD PC RD PD PD PD TD PD PD TD PD PD PD TD TC RC,0,0.23076923076923078,0.5,0.8666666666666667,0.5172413793103449,AllD,0.99994826
game_91,agent1,selfish,0.1667,EC RD PD PD PD TD PD PC SD PD PD PD PD PD PD PD PD PC SD PC SD PD PD PD PD PD PD PD PD TC,0,0.6666666666666666,0.75,0.5,0.8275862068965517,AllD,0.9736777
game_91,agent2,cooperative,0.5,EC RC SD PC SC SC SC SC SC SC SC SC SD PD PD PD PC SC SD PD TC SD PD PD PD PD PD PD PC SD,1,0.9285714285714286,0.42857142857142855,0.0,0.5862068965517241,AllC,0.9999939
game_91,agent3,selfish,0.2,EC RD PD PD PC SD PD PD TD PD PD PD PD PD PD PC SD PD TD PC SD PD PC SD PD PD PD PD PC SD,0,0.625,1.0,0.75,0.7241379310344828,AllD,0.9457513
game_85,agent1,cooperative,0.4,EC SC SD PD PD PC SD PC SD PC SD PC SC SD PC SD PD PC SD PD PD PD PD PC SD PD PC SD PC SD,1,0.9166666666666666,0.5,0.0,0.6206896551724138,WSLS,0.909435
game_85,agent2,selfish,0.1333,ED PD PD PD PC SD PD PD TD PC SD PD PD PD PD PD PD PD PD PD PD PD PD PC SD PD PC SD PD PD,0,0.6666666666666666,1.0,1.0,0.8275862068965517,AllD,0.9981035
game_85,agent3,selfish,0.1333,ED PD PD PD PD PD PD PC SD PD TD PD PD PD PD PC SD PD PC SD PD PD PD PD TD PD PD TC SD PD,0,0.5714285714285714,1.0,0.75,0.8275862068965517,AllD,0.9954657
game_89,agent1,cooperative,0.5667,ED PC SC SC SC SC SD PC SD PC SD PD PC SD PD PC SD PC SD PD PC SC SD PC SC SC SC SC SD PD,0,0.9444444444444444,0.3888888888888889,1.0,0.41379310344827586,AllC,0.99926037
game_89,agent2,mixed,0.2,ED PD PD TC SD TD TD PD TC SC SC SD PD PD PD PD PD PD PD PD PC SD PD PC SD TD TD PD PD PD,0,0.5454545454545454,0.8,0.7142857142857143,0.7241379310344828,AllD,0.9901158
game_89,agent3,mixed,0.3333,EC SD PC SD TC SC SD PC SD PD TD PD PD PD PD PD PD PD PC SD PD TD PC SD TC SC SD PD PD PC,1,0.75,0.75,0.4,0.6896551724137931,WSLS,0.69439715
game_90,agent1,selfish,0.1667,ED PC SC SD PD PD PD PD PD PD PD PD PD PD PD PC SD PC SD PD PD PD PD PD PD PD PC SD PD PD,0,0.8333333333333334,0.6666666666666666,1.0,0.8275862068965517,AllD,0.994487
game_90,agent2,cooperative,0.2,ED PD TD PD PD PD PD PD PC SD PC SD PD PD PD PC SC SD PD PD PD PD PD PC SD PD PD PD PD PC,0,0.75,0.8333333333333334,1.0,0.7586206896551724,AllD,0.99914944
game_90,agent3,cooperative,0.1333,EC SC SD PD PD PD PD PD PD PD PD PD PD PD PD PD TD PD PD PC SD PD PD PD PD PD PD PD PC SD,1,0.6,0.75,0.5,0.8620689655172413,TFT,1.0
game_92,agent1,selfish,0.2333,ED PD PD PD PD PD TD PD PD PC SD PD TD PC SD TD PC RD PC SD PD PC SC SD PD PD PD PC SD PD,0,0.6363636363636364,0.8571428571428571,1.0,0.6206896551724138,AllD,0.9995987
game_92,agent2,cooperative,0.5,EC SD PC SC SC SC SC SD PC SD PC SC SD PD TC SD PC RD PD PD PC SD TC SD PD PC SC SD TD PD,1,0.875,0.5,0.4,0.5172413793103449,AllC,0.95228577
game_92,agent3,mixed,0.2667,ED PD PD PD PD PC SD PD PD PD PD PC SD PC SC SD PC RD PD PD PD PC SD TD PC SD PD PC SD PD,0,0.8,0.75,1.0,0.6551724137931034,AllD,0.99423695
game_94,agent1,selfish,0.2,ED PD PD PD TD PD PD PD PD PC SD PC SD PD PD PD PD PC SC SD PD PD PD PD PD PC SC SD PD PD,0,0.75,0.8571428571428571,1.0,0.7586206896551724,AllD,0.99969506
game_94,agent2,selfish,0.1333,ED PD PD PC SD PD PD PD PD PD PD PD PD PC SD PD PD PD TD TC SD PD PD PD PD PD PC SD PD PD,0,0.6666666666666666,1.0,0.6666666666666666,0.8620689655172413,AllD,0.9894287
game_94,agent3,selfish,0.2667,ED PD PD PC SD PD PD PD PD PD PD PD PD PD PD PC SC SC SC SD PD PD PD PC SD PD PD TD PC SC,0,0.8,0.7142857142857143,1.0,0.6896551724137931,AllD,0.9894287
game_93,agent1,selfish,0.2333,ED PD PD PD PC SC SD PD PC SD PC SD PD PD PD PD PD PC SD PD PD PD PD PD PC SC SD PD PD PD,0,0.875,0.875,1.0,0.7586206896551724,AllD,0.99059534
game_93,agent2,selfish,0.1,ED PD PD PD PD TD TD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PC SD PC SC SD PD PD,0,0.5,0.75,1.0,0.8275862068965517,AllD,0.99998486
game_93,agent3,cooperative,0.3,ED PC SD PC SC SC SC SC SD PD PD PD PD PC SD PD PD PD PD PD PC SD PC SD PD PD TD PD PD PD,0,0.8181818181818182,0.4,1.0,0.6551724137931034,AllC,0.9912909
game_95,agent1,selfish,0.2,ED PD PD TC SD PD PD PD PD PC SD PD PC SC RD PD PD PD PD PD PD PD PD PC SD PD PD PD PD PC,0,1.0,1.0,0.6666666666666666,0.7931034482758621,AllD,0.64964575
game_95,agent2,selfish,0.2,ED PC SC SD TD PD PC SD PC SD PD PD PD PC RD PD PD PD PD PD PD PD PD PD PD PD PD PD PD PC,0,0.8571428571428571,0.6,1.0,0.7241379310344828,WSLS,0.9736528
game_95,agent3,mixed,0.3667,EC SD PC SC SC SD PD PD PD PD PC SD PD PC RC SD PC SD PD PC SD PD PD PD PD PD PD PC SD PC,1,1.0,0.6363636363636364,0.0,0.6896551724137931,TFT,0.9738356
game_96,agent1,selfish,0.3,ED TD TC SD PC SC SD TD TC SD TD TD PC SD PC SD PD PD PD PC SD PD PD PC SD PC SD PD PD PD,0,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.6206896551724138,AllD,0.5895933
game_96,agent2,mixed,0.3667,EC SC SD PC SD PD TC SC SD PC SC SD PD PD PD TD PD PD PD PD PD PD PC SD TC SC SC SD PD PD,1,0.8333333333333334,0.6363636363636364,0.25,0.6896551724137931,WSLS,0.689638
game_96,agent3,cooperative,0.4667,EC SC SD PD PD PC SC SC SD PC SC SD PD PC SC SD PC SC SC SD PD PC SD PC SD PD TD PD PD PD,1,0.8666666666666667,0.6,0.5,0.5172413793103449,AllC,0.66769516
game_101,agent1,mixed,0.3333,EC RD PD PC SC SD TD PC SC SD PD PD PD PD PC RD PC SD PD PD TC RC RD PD PD PD PD PD PC SD,0,0.8,0.8571428571428571,0.5714285714285714,0.6206896551724138,WSLS,0.97484696
game_101,agent2,cooperative,0.6667,EC RD PD PD PD PC SC SD PC SC SD PD PC SC SC RD PC SC SC SC SC RC RC SC SC SC SC SD PD PC,0,0.9444444444444444,0.375,0.4,0.3448275862068966,TFT,0.3904183
game_101,agent3,mixed,0.2,EC RD PD PD PD PC SD PD PD TD PD PD PD PD PC RD PD TD PD PC SC RC RD PD PD PD PD PD PD PD,0,0.5714285714285714,1.0,0.7142857142857143,0.6896551724137931,AllD,0.91298586
game_100,agent1,mixed,0.4,EC SD PD PC SC SC SC SC SD PD PD PC SD PD PC SD PD PC SD PD PD TD PC SD PD PD PC SD PD PC,1,0.8461538461538461,0.75,0.5,0.5862068965517241,AllC,0.9652422
game_100,agent2,cooperative,0.7333,EC SC SC SD PC SD PC SC SC SD PD PC SD PD PC SC SD PC SC SC SC SC SC SC SC SC SC SC SD PC,1,0.9545454545454546,0.2727272727272727,0.0,0.27586206896551724,AllC,0.9695389
game_100,agent3,selfish,0.0333,ED TD PD PD PD TD PD TD TD PD PD PD TD PD PD TD PD PD TD PD PC SD PD TD PD PD PD TD PD PD,0,0.1,1.0,1.0,0.6551724137931034,AllD,0.9999895
game_105,agent1,mixed,0.0667,ED PD PD PD PD PD PD PD PD PD TD PD TD TD PD PD PD PD PD PD PD PD PD PD PD PD TD PC SC SD,0,0.2857142857142857,1.0,1.0,0.7931034482758621,AllD,0.99678
game_105,agent2,mixed,0.2,ED PD PC SD PD PD PD PD PD PC SD PC SC SD PD PD PD PD PD PD PD PD PD PD PD PC SD PD PD TC,0,0.8571428571428571,0.8333333333333334,0.5,0.8275862068965517,AllD,0.989726
game_105,agent3,cooperative,0.5333,ED PD PD PC SC SD PD PC SC SC SC SC SC SC SD PD PD PD PC SC SD PC SD PD PD PC SC SD PC SC,0,0.9411764705882353,0.5333333333333333,1.0,0.4482758620689655,AllD,0.8854871
game_102,agent1,mixed,0.3,EC SD PD PD PD PD PC SD PD PC SD PD TD PC SD PD PD PD PD TD PD PD TD PD PC SC SC SC SD PC,1,0.6666666666666666,0.6666666666666666,0.75,0.6206896551724138,TFT,0.96870047
game_102,agent2,selfish,0.1333,ED TD PD PD PD PD PD TD PD PD PD PC SD PD PD PD PD PD PC SD PD PC SD PD PD TD TD TC SD PD,0,0.5,1.0,0.8333333333333334,0.7586206896551724,AllD,0.9999609
game_102,agent3,cooperative,0.8,EC SC SC SC SD PC SC SC SC SD PC SC SD PD PD PC SC SC SC SC SC SC SC SC SC SC SC SD TC SC,1,0.9583333333333334,0.22727272727272727,0.0,0.2413793103448276,AllC,0.99997854
game_97,agent1,selfish,0.2333,ED PC RD PC SD PC SD PD PD PC SD PD PC SD PD PD PD PD PD PD PD PD PD PD PC RC SD PD PD PD,0,0.8571428571428571,0.625,0.6666666666666666,0.7586206896551724,AllD,0.72586626
game_97,agent2,mixed,0.3333,EC SC RD PC SD PD PD PD PC SD PD PD PD PC SD PD PD PD PC SD PD PD PC SD PC RD PD PD PC SC,1,0.9,0.625,0.6666666666666666,0.6206896551724138,TFT,0.66501814
game_97,agent3,selfish,0.2333,ED PC RD PD TD PD PD PD PD PD PC SD PD PD PD PC SD PD PD PD PC SD PD PC SC RD PD PD PD PC,0,0.7777777777777778,0.8333333333333334,1.0,0.6551724137931034,AllD,0.99991655
game_98,agent1,selfish,0.3,ED PC SD PC SD PD PD PC SC SD PD PD PD PD PC SD PD PC SC SD PD PC SD PD PD PD PD PD PC SD,0,0.9,0.7777777777777778,1.0,0.6896551724137931,WSLS,0.62830734
game_98,agent2,mixed,0.0667,ED PD PD PD PD PD PD PD PD PD PD PD PD PD PC SD PD PD PD TD PD PD TD PD PD PD PC SD PD PD,0,0.4,1.0,1.0,0.8620689655172413,AllD,0.99678
game_98,agent3,mixed,0.2,EC SD PD PD PD PD PD PD PD PD PD PD PD PD PD TD PD PD PC SC SD PC SC SC SD PD PD PD PD PD,1,0.7142857142857143,0.7142857142857143,0.5,0.7931034482758621,TFT,0.9670105
game_103,agent1,mixed,0.3333,ED PC SC SC SC SC SD PD PD PC SD PD PC SD TD PD PD PC SD PD PD PD PD TC SD PD PD PD PC SD,0,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6551724137931034,AllC,0.9963347
game_103,agent2,selfish,0.2,ED PD PD PD PD TC SD PD PC SD PC SD PD PC SD PC SD PD TD PD PD PD PC SD PD PD PD PD PD TD,0,0.6666666666666666,0.7142857142857143,0.75,0.7586206896551724,AllD,0.8625457
game_103,agent3,selfish,0.3333,ED PD PD PD PC SD TD PC SD PD PD PC SD PC SC SD PD PC SC SD PD PD PC SD PD PC SD PD PC SD,0,0.8333333333333334,0.8888888888888888,1.0,0.6206896551724138,AllD,0.99988556
game_104,agent1,mixed,0.3667,EC SC SD PD PC SD PC SC SC RD PC SC SC SD PD PC SD TD PD PD PD PD PD PD PD TD PD PD PD PC,1,0.7692307692307693,0.4444444444444444,0.75,0.5517241379310345,AllC,0.74446696
game_104,agent2,selfish,0.1,ED TD TD PD PD TD PD PD TC RD PD TD TD TD PD PD PC SD PD PD PD PD PD PD PC SD PD PD PD PD,0,0.375,1.0,0.8888888888888888,0.6896551724137931,AllD,0.99901795
game_104,agent3,mixed,0.6667,EC SC SC SC SC SC SD PC SC RC SC SC SC SC SC SD PC SD PD PD PC SC SC SD PC SD PC SD PD PD,1,0.9473684210526315,0.25,0.0,0.3793103448275862,AllC,0.9999933
game_99,agent1,mixed,0.1333,EC SD TD PD PD TD PD TD PD PD PD PD PD PD PD PD TD PD PD PD PD PC SD PD PD PC SD PC SD PD,1,0.375,0.75,0.8,0.7586206896551724,AllD,0.99706835
game_99,agent2,cooperative,0.4333,EC SC SC SC SC SC SC SC SD PC SD PD PD PD PD PC SD PD PD PC SD PD PD PD PD PD PC SD PD PC,1,0.9230769230769231,0.38461538461538464,0.0,0.5862068965517241,AllC,0.99999976
game_99,agent3,cooperative,0.2667,ED TC SD PD PC SD PC SD PC SD PD PD PD PD PD PC SD PC SD PD PD PD PC SD PD PD PD PD PC SD,0,0.875,0.5714285714285714,0.5,0.7586206896551724,WSLS,0.9361163
game_107,agent1,mixed,0.8,EC SC SC SC SC SC SC RC SC RC RD PC RC SC SC SD PC SC RC SC SC SD TC RC SC SC SD PD TC SD,1,0.9473684210526315,0.21052631578947367,0.1111111111111111,0.41379310344827586,AllC,0.99999964
game_107,agent2,mixed,0.4,EC SD PD TD TD TD TC RD TC RC RD PC RD PD PD TD PC SC RD TD TD PC SC RC SD TD TD PC SD TC,1,0.5333333333333333,0.8,0.6666666666666666,0.3793103448275862,AllD,0.6749532
game_107,agent3,mixed,0.7,ED TD PC SC SC SC SC RC SC RC RC SC RD PD PC SD PD TC RC SC SD PC SC RD TC SC SC SC SC SD,0,0.9411764705882353,0.2857142857142857,0.4,0.3793103448275862,AllC,0.9999472
game_108,agent1,cooperative,0.8333,EC RD PC SC SC RC SC RD PC SC SC SC RC SC RC RC SD TC RC SC RC RC RC SC RD TC RD PC SC SC,0,0.9375,0.08333333333333333,0.26666666666666666,0.3793103448275862,AllC,0.999887
game_108,agent2,cooperative,0.6667,EC RD PD PD TC RD PC RC SD TC SD TC RD PC RC RC SC SC RC SC RC RC RD TC RC SC RC SD TC SD,0,0.9090909090909091,0.3333333333333333,0.2222222222222222,0.6551724137931034,TFT,0.9945352
game_108,agent3,cooperative,0.6667,EC RD PD PC SC RD PC RD PC SD TC SC RD PC RC RD TC SC RD TC RC RC RC SC RC SC RD PC SD TC,0,0.9230769230769231,0.14285714285714285,0.4117647058823529,0.41379310344827586,WSLS,0.5216943
game_106,agent1,mixed,0.3667,EC SC SC SC SC SD PD PD PC SD PD PD PD PC SD PC SD PD PC SD PD PD PC RD PD PD PD PD PD PC,1,0.9090909090909091,0.5454545454545454,0.5,0.6206896551724138,AllC,0.9935633
game_106,agent2,mixed,0.2333,ED PD PD TC SC SD PD PD PD PC SD PD PD PD PD PD PC SD PD PD PD PD PC RD PD PC SD PD PD PC,0,0.875,1.0,0.6666666666666666,0.7586206896551724,AllD,0.8428193
game_106,agent3,selfish,0.1333,ED PD PC SD TD TD PD PD PD PD PD PD PD PD PC SD PD PD PD PD PD PC SC RD PD PD PD PD PD PD,0,0.5714285714285714,1.0,1.0,0.7586206896551724,AllD,0.99993765
game_109,agent1,cooperative,0.8,EC SC SC RC SC SC SC SD PC RD PD PC SC SC SC SC SC RC SC SD PC SC RC SC SC SD PC SD PC SC,1,0.9523809523809523,0.2,0.2,0.27586206896551724,AllC,0.9999807
game_109,agent2,cooperative,0.5,EC SD PC RC SD TC SC SC SC RD PC SC SD PD TD PD PC RC SD PD PD PC RD PD PD PD PC SC SC SD,1,0.8571428571428571,0.6153846153846154,0.42857142857142855,0.5172413793103449,AllC,0.99322635
game_109,agent3,selfish,0.2667,ED TD PC RD TC SD TD TD PC RD PD PD TD PC SD PD PC RD TD PD PD PC RD PD PD PC SD TD PD TC,0,0.5833333333333334,1.0,0.8461538461538461,0.4482758620689655,WSLS,0.6600861
game_110,agent1,cooperative,0.9,ED TC SC SC SD PD PC SC SC SC RC SC SC SC SC SC SC SC SC SC SC SC SC SC RC SC RC SC SC RC,0,0.9565217391304348,0.09523809523809523,0.16666666666666666,0.2413793103448276,AllC,0.99883443
game_110,agent2,cooperative,0.6333,EC SD PC SC SC SC SD PC SC SC RC SD PC SC SD TD TD PC SC SD PC SD PC SC RD PC RD PD PC RC,1,0.8421052631578947,0.4,0.5714285714285714,0.3103448275862069,AllC,0.9996362
game_110,agent3,mixed,0.2333,EC SD PD TD TD PD PD PD TD TC RD TD PD TD TC SC SD PD TD TD PD TD PD TC RD PC RD PD PC RD,1,0.46153846153846156,0.8333333333333334,0.75,0.4827586206896552,AllD,0.95506555
game_111,agent1,cooperative,0.8333,EC SC SD PC SC SC SC SC SC SC SC SC RC SD TC SC SC RD PC SC SC SD PC SC SC SC SC SD PC SC,1,0.9583333333333334,0.19047619047619047,0.25,0.20689655172413793,AllC,0.9999993
game_111,agent2,selfish,0.1,ED TD TD PD PD TD TD TD PD PD TD TC RD PC SD TD TC RD PD TD TD TD PD TD TD TD TD TD PD TD,0,0.16666666666666666,0.5,0.9047619047619048,0.3448275862068966,AllD,0.9999888
game_111,agent3,cooperative,0.8333,EC SC SC SD PC SC SC SD PD PC SC SC RD PC SC SC SC RC SC SC SC SD PC SC SC SC SC SC SC SC,1,0.9583333333333334,0.18181818181818182,0.3333333333333333,0.1724137931034483,AllC,0.999684
game_112,agent1,cooperative,0.7667,EC SC SC SC SC RC SC SD PC SC SC SC SC SC SC SD PC SC SD TD PD PC SD PC SC SC SC SD PC SC,1,0.9130434782608695,0.2,0.3333333333333333,0.2413793103448276,AllC,0.999995
game_112,agent2,selfish,0.2667,ED PD PD TD PC RD PC SD PD TD PC SD TD PD TD TD PD PD PC SD PD PD PD PD TD PC SC SC SD PC,0,0.5333333333333333,0.5714285714285714,1.0,0.4827586206896552,AllD,0.9985966
game_112,agent3,selfish,0.3,ED PD PC SD PC RD PD TC SC SD PD TC SD PC SC SD PD PD PC SD PD PD PD PC SD PD TD TD PD PD,0,0.75,0.8,0.6666666666666666,0.6551724137931034,AllD,0.8651948
game_113,agent1,cooperative,0.8333,EC SC SD PD PC RC SC SC SC SC SD PC SC SC SC SC RC SC SC SC SC SC RC SC SC SC SC SD PC SD,1,0.9545454545454546,0.17391304347826086,0.0,0.27586206896551724,AllC,0.9998579
game_113,agent2,selfish,0.2333,ED TD TD PD PC RC SD TD PD PD TC SC SD PD TD TC RD PD PD PD PD PC RD TD TD TD TD PC SD PD,0,0.6666666666666666,1.0,0.7857142857142857,0.5172413793103449,AllD,0.9997069
game_113,agent3,mixed,0.5,EC SC SD PC SC RD TC SD PD PC SD PD TD PC SC SC RD PD PD PD PD PC RC SC SC SC SD PD PD PC,1,0.8571428571428571,0.5,0.5,0.4827586206896552,AllC,0.86468655
game_114,agent1,cooperative,0.6333,EC RD PC SC SC SC SD TC SD TC RD PC SC SD PC SD PD PC RD PC SD TC SD PC SC SD PC RC SC SC,0,0.9444444444444444,0.2857142857142857,0.375,0.41379310344827586,AllC,0.97206265
game_114,agent2,mixed,0.3667,EC RD PD TC SD TD TC SC SC SC RD PD TC SD PD TD PD PC RD PC SC SD PD PD TD TD PC RD TD PD,0,0.6666666666666666,0.625,0.6923076923076923,0.4482758620689655,AllC,0.9524049
game_114,agent3,cooperative,0.7667,EC RD PC SD TC SC SC SD TC SC RC SC SD TC SC SC SC SC RC SD TC SD PC SC SC SC SC RC SD PC,0,0.95,0.26666666666666666,0.1111111111111111,0.4482758620689655,AllC,0.98800117
game_116,agent1,cooperative,0.8667,EC RC SC SC SC SD TD PC SC RC RC SD PC SC SC SD PC SC SC RC SC SC SC SC RC SC SC SC RC RC,1,0.9473684210526315,0.17647058823529413,0.1111111111111111,0.3448275862068966,AllC,0.98321664
game_116,agent2,mixed,0.4667,EC RD PC SD TD TC SD PC SC RC RD TD PD PC SD PD PD TC SC RD TD PD TD TC RD TC SD PC RC RC,0,0.8181818181818182,0.25,0.5,0.5172413793103449,WSLS,0.9900087
game_116,agent3,mixed,0.6667,EC RD PD TC SC SC SC SD TC RC RC SC SD PD TD PC SC SD TC RC SD PC SC SC RC SD TD PC RC RC,0,0.8666666666666667,0.5833333333333334,0.23076923076923078,0.5517241379310345,AllC,0.9761086
game_120,agent1,selfish,0.1333,ED PD PD PD PC SD PD PD TD PD PC RD PD PD PD PC SD PD PD PD PD PD PD PD PD PD PC SD TD PD,0,0.5714285714285714,1.0,1.0,0.7586206896551724,AllD,0.9997198
game_120,agent2,selfish,0.2667,ED PD PD PD PD TD PD PC SD PD PC RD PD PD PD PD PD PD PD PC SD PC SD PD PD PC SC SC SC SD,0,0.8,0.625,1.0,0.6551724137931034,AllD,0.99986446
